,prob_0,prob_1,Class_0,Class_1,Gender,Race,Hispanic,Age,Income,Residence,Child,Assisted_Living,State,Vaccine,Chronic,Vulnerable_contact,Health_Insurance,News,Political,Self_employed,Remote,Education,Pregnant,Vehicle
116,8.552365111500435e-62,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,Yes,Yes,Virginia,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,Yes,Yes
117,1.0,1.6572107673775606e-148,1.0,0.0,Female,Black or African American,No,35-49,"> $150,000",Suburban,Yes,No,California,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,No
118,1.0,1.7523869023127111e-131,1.0,0.0,Female,Black or African American,No,18-24,"$35,000 - 75,000",Urban,No,No,Ohio,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Some college credits,No,Yes
119,1.0,1.0156033413988562e-42,1.0,0.0,Female,Black or African American,No,≥ 65,"$35,000 - 75,000",Suburban,Yes,No,Texas,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
120,5.99352229003962e-11,0.9999999999400648,0.0,1.0,Female,Asian/Asian American,No,≥ 65,"< $35,000",Suburban,No,No,Hawai'i,Yes,Prefer not to answer,No,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,Yes
121,3.163946304722998e-84,1.0,0.0,1.0,Female,Black or African American,No,35-49,"< $35,000",Suburban,No,No,Mississippi,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,Postgraduate degree,No,No
122,1.0,2.9969928298366443e-130,1.0,0.0,Female,Self-define,Yes,50-64,"< $35,000",Rural,No,No,Colorado,No,No,No,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
123,2.2238461784512327e-167,1.0,0.0,1.0,Female,Black or African American,No,18-24,"> $150,000",Suburban,No,No,Maryland,Yes,No,Yes,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Associate’s degree,No,No
124,1.0,1.8392834551307397e-98,1.0,0.0,Female,"American Indian or Native American or Alaskan Native,White",No,50-64,"< $35,000",Rural,No,No,Arkansas,Yes,Yes,Yes,Yes,TV (including cable),Independent,No,No,High school or GED,No,Yes
125,9.620973989566983e-113,1.0,0.0,1.0,Non-binary,"Black or African American,American Indian or Native American or Alaskan Native,White",No,35-49,"< $35,000",Urban,No,No,North Caroline,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,Associate’s degree,No,Yes
126,3.771088128995444e-72,1.0,0.0,1.0,Male,Asian/Asian American,No,25-34,"$35,000 - 75,000",Suburban,No,No,California,Yes,No,No,No,Other,Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
127,1.0,5.325418511803228e-111,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Urban,Yes,No,Arizona,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,Some college credits,No,Yes
128,1.2767463709059878e-51,1.0,0.0,1.0,Female,"Native Hawaiian or Pacific Islander,Vietnamese,Filipino,Asian Indian",No,50-64,"$35,000 - 75,000",Suburban,No,No,Oregon,Yes,No,Yes,No,Radio or podcasts,Republican,No,No,"1 or more years of college credit, no degree",No,Yes
129,1.3736870202720462e-81,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Rural,No,No,Massachusetts,Yes,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
130,1.0,3.533622414941143e-126,1.0,0.0,Female,Self-define,Yes,35-49,"< $35,000",Urban,Yes,No,Nevada,Yes,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,Yes
131,1.9267705981515044e-200,1.0,0.0,1.0,Female,American Indian or Native American or Alaskan Native,Yes,25-34,"< $35,000",Suburban,Yes,No,California,Yes,No,Yes,Yes,Do not read/listen/watch the news,Independent,No,No,High school or GED,No,Yes
132,5.724467724348445e-136,1.0,0.0,1.0,Male,Prefer not to answer,Yes,35-49,"< $35,000",Urban,Yes,Yes,California,Yes,Yes,Yes,Yes,Radio or podcasts,Independent,No,No,High school or GED,No,Yes
133,2.304943825189641e-69,1.0,0.0,1.0,Male,Black or African American,No,35-49,"$75,000 - 150,000",Rural,No,No,Georgia,No,No,No,Yes,TV (including cable),Republican,Yes,Yes,Undergraduate degree,No,Yes
134,3.839473209983231e-159,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,Yes,No,Nevada,No,No,No,Yes,News apps or websites,Democrat,No,Yes,High school or GED,No,Yes
135,2.714687832476236e-62,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Urban,No,No,Michigan,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
136,1.0,1.890448042713383e-80,1.0,0.0,Male,"Black or African American,Prefer not to answer",No,25-34,"< $35,000",Suburban,Yes,Yes,Washington,No,No,No,No,TV (including cable),Republican,No,Yes,High school or GED,No,No
137,1.0,1.1973578391743846e-194,1.0,0.0,Female,Black or African American,No,18-24,"< $35,000",Suburban,No,No,Florida,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,No
138,1.0,2.968557857872508e-125,1.0,0.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Suburban,No,No,Illinois,Yes,No,No,Yes,TV (including cable),Democrat,No,No,Associate’s degree,No,Yes
139,5.411200121455753e-62,1.0,0.0,1.0,Female,Black or African American,No,18-24,"< $35,000",Suburban,No,No,South Carolina,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,Yes,No
140,1.0,8.952055929167115e-218,1.0,0.0,Female,Black or African American,No,≥ 65,"$35,000 - 75,000",Urban,No,No,Tennessee,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
141,1.1940918388797947e-26,1.0,0.0,1.0,Male,"Chinese,Vietnamese",No,35-49,"< $35,000",Urban,Yes,No,Washington,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,Yes
142,6.635259483811118e-142,1.0,0.0,1.0,Female,Black or African American,No,25-34,"$35,000 - 75,000",Suburban,No,No,Tennessee,No,Yes,Yes,Yes,News apps or websites,Republican,No,Yes,Undergraduate degree,No,Yes
143,1.7812428514836938e-67,1.0,0.0,1.0,Female,Black or African American,Yes,35-49,"< $35,000",Urban,No,No,California,No,Yes,Yes,Yes,TV (including cable),Republican,Yes,No,Some college credits,Yes,No
144,1.0,6.472242536341421e-48,1.0,0.0,Female,"Asian/Asian American,Japanese",No,50-64,"$75,000 - 150,000",Suburban,No,No,Hawai'i,Yes,No,No,Yes,TV (including cable),Democrat,No,Yes,Undergraduate degree,No,Yes
145,2.68582682027971e-80,1.0,0.0,1.0,Male,Black or African American,No,50-64,"< $35,000",Suburban,No,No,North Caroline,Yes,No,Yes,Yes,News apps or websites,Democrat,No,No,Postgraduate degree,No,No
146,1.0,3.0282418655295777e-139,1.0,0.0,Male,Black or African American,No,25-34,"$75,000 - 150,000",Urban,Yes,No,Louisiana,No,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Associate’s degree,Yes,No
147,1.0,3.615570321891069e-150,1.0,0.0,Female,Black or African American,No,35-49,"> $150,000",Suburban,Yes,No,Maryland,Yes,No,No,Yes,TV (including cable),Independent,No,No,Undergraduate degree,No,Yes
148,2.080480296169132e-137,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Indiana,No,No,No,Yes,TV (including cable),Democrat,No,No,"1 or more years of college credit, no degree",No,No
149,1.0,2.965768429445904e-73,1.0,0.0,Male,Black or African American,Yes,35-49,"< $35,000",Urban,No,No,New York,No,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
150,0.9999999377320369,6.226796185893089e-08,1.0,0.0,Female,Black or African American,Yes,35-49,"< $35,000",Suburban,Yes,No,Illinois,Yes,No,Yes,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
151,1.382883942889432e-112,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,Yes,No,Michigan,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,No
152,1.0,1.483971393244046e-79,1.0,0.0,Female,Black or African American,No,18-24,"< $35,000",Urban,No,No,Georgia,No,No,Yes,Yes,News apps or websites,Independent,No,No,Associate’s degree,No,Yes
153,5.545103191322138e-112,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Rural,No,No,Illinois,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Other,No,No,"1 or more years of college credit, no degree",No,No
154,1.0,1.4321795719810093e-67,1.0,0.0,Female,Asian/Asian American,No,25-34,"< $35,000",Urban,No,No,California,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Associate’s degree,No,Yes
155,1.9841758889000252e-88,1.0,0.0,1.0,Female,Asian/Asian American,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Michigan,Yes,No,No,Yes,TV (including cable),Republican,No,No,Associate’s degree,No,Yes
156,6.403412569781631e-116,1.0,0.0,1.0,Female,Black or African American,No,25-34,"< $35,000",Rural,No,No,Virginia,Yes,No,No,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
157,1.0,6.935809540587679e-69,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Rural,Yes,No,Wisconsin,No,No,No,No,TV (including cable),Democrat,No,Yes,High school or GED,No,Yes
158,2.499670712030552e-66,1.0,0.0,1.0,Female,Black or African American,Yes,18-24,"$75,000 - 150,000",Urban,Yes,Yes,South Carolina,Yes,No,Yes,Yes,Radio or podcasts,Democrat,Yes,Yes,Associate’s degree,Yes,Yes
159,1.0,3.85011503132728e-76,1.0,0.0,Male,American Indian or Native American or Alaskan Native,No,25-34,"< $35,000",Rural,No,No,Oklahoma,No,No,No,No,Do not read/listen/watch the news,Republican,No,No,High school or GED,No,No
160,0.9994766782298702,0.0005233217701286881,1.0,0.0,Female,Black or African American,No,50-64,"$75,000 - 150,000",Urban,No,No,Texas,Yes,Yes,No,Yes,TV (including cable),Democrat,No,No,Some college credits,No,Yes
161,6.473229545567486e-97,1.0,0.0,1.0,Male,Black or African American,No,≥ 65,"$35,000 - 75,000",Suburban,No,No,South Carolina,Yes,Yes,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",High school or GED,No,Yes
162,0.031379703609824706,0.9686202963901753,0.0,1.0,Male,Black or African American,Yes,18-24,"< $35,000",Rural,No,No,Connecticut,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,No,Yes
163,4.656218722547224e-128,1.0,0.0,1.0,Female,Black or African American,No,18-24,"$35,000 - 75,000",Suburban,No,Yes,North Caroline,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,No,High school or GED,No,No
164,1.0,7.419104257548702e-219,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Rural,Yes,No,Georgia,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,No
165,1.0,2.383109253869892e-130,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Suburban,Yes,No,Maryland,No,Prefer not to answer,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
166,1.0,6.565524664209945e-92,1.0,0.0,Male,Black or African American,No,≥ 65,"> $150,000",Urban,No,No,Virginia,No,No,Yes,Yes,TV (including cable),Republican,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
167,1.0267731665016414e-132,1.0,0.0,1.0,Female,Black or African American,No,35-49,"< $35,000",Urban,No,No,South Carolina,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,"1 or more years of college credit, no degree",No,Yes
168,5.070689195894959e-67,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Ohio,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Undergraduate degree,No,No
169,1.0,1.1247624865803608e-107,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Suburban,No,No,Texas,Yes,No,No,Yes,TV (including cable),Other,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
170,1.0,8.322824343973233e-129,1.0,0.0,Female,Black or African American,No,35-49,"$35,000 - 75,000",Urban,No,No,Florida,No,No,Yes,No,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
171,2.0957358861780638e-33,1.0,0.0,1.0,Female,Self-define,Yes,35-49,"$35,000 - 75,000",Suburban,Yes,Yes,Georgia,Yes,No,Yes,Yes,TV (including cable),Democrat,No,Yes,Postgraduate degree,Yes,No
172,1.0,6.489047827672366e-302,1.0,0.0,Female,Black or African American,No,50-64,"< $35,000",Suburban,No,No,Florida,Yes,Yes,No,Yes,News apps or websites,Democrat,No,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,No
173,1.0,2.076614872241933e-149,1.0,0.0,Female,Black or African American,Yes,25-34,"< $35,000",Suburban,Yes,Yes,Georgia,No,No,No,No,TV (including cable),Independent,Yes,No,High school or GED,No,No
174,1.0,2.062839818454024e-43,1.0,0.0,Female,"American Indian or Native American or Alaskan Native,White",No,35-49,"< $35,000",Rural,No,No,Florida,No,No,No,No,News apps or websites,Independent,Yes,Yes,High school or GED,No,No
175,1.0,2.542791992824506e-68,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Suburban,Yes,No,California,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Associate’s degree,No,No
176,1.0,7.206311896971604e-100,1.0,0.0,Male,"Black or African American,Middle Eastern or North African",No,35-49,"< $35,000",Suburban,No,No,Louisiana,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Some college credits,Yes,No
177,1.0,9.615376857289186e-238,1.0,0.0,Male,Asian/Asian American,No,25-34,"< $35,000",Rural,No,No,Louisiana,No,No,No,No,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,Yes,Associate’s degree,No,Yes
178,1.8875333550885758e-38,1.0,0.0,1.0,Female,Black or African American,Yes,18-24,"$75,000 - 150,000",Suburban,Yes,No,Colorado,No,No,No,No,Radio or podcasts,Independent,No,"NA (studying, retired, not in paid employment)",Some college credits,Yes,No
179,1.0,3.0611926178903676e-120,1.0,0.0,Male,Black or African American,No,35-49,"$35,000 - 75,000",Rural,No,No,Pennsylvania,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,High school or GED,Yes,Yes
180,0.9999999876583737,1.2341627884544729e-08,1.0,0.0,Female,Black or African American,No,≥ 65,"< $35,000",Urban,No,No,New York,Yes,Yes,Yes,Yes,TV (including cable),Democrat,No,No,High school or GED,No,No
181,1.0,1.857634707328821e-101,1.0,0.0,Female,Japanese,Yes,18-24,"< $35,000",Urban,No,No,Virginia,Yes,No,No,Yes,TV (including cable),Democrat,Yes,Yes,Some college credits,No,Yes
182,7.392898722373931e-178,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$75,000 - 150,000",Rural,Yes,No,Virginia,Yes,Yes,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
183,1.3620686228415397e-109,1.0,0.0,1.0,Female,"Asian/Asian American,Asian Indian",No,18-24,"< $35,000",Urban,Yes,No,Maryland,Yes,Prefer not to answer,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,"NA (studying, retired, not in paid employment)",High school or GED,No,No
184,1.0,5.188850033622902e-83,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Rural,Yes,No,North Caroline,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Some college credits,Yes,Yes
185,1.0,4.62052520229997e-108,1.0,0.0,Male,Black or African American,No,18-24,"$75,000 - 150,000",Urban,Yes,No,Florida,Yes,No,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,No,Yes,Postgraduate degree,No,Yes
186,6.28785119582915e-16,0.9999999999999993,0.0,1.0,Male,American Indian or Native American or Alaskan Native,Yes,35-49,"$75,000 - 150,000",Urban,Yes,Yes,North Caroline,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,Yes,Postgraduate degree,Yes,Yes
187,1.0,5.575215911168722e-46,1.0,0.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Suburban,No,No,North Caroline,Yes,No,No,Yes,TV (including cable),Other,No,Yes,Associate’s degree,No,Yes
188,1.0,1.162764623360468e-22,1.0,0.0,Female,Black or African American,No,35-49,"< $35,000",Urban,Yes,No,Michigan,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,Yes,High school or GED,No,Yes
189,2.8561245979901834e-30,1.0,0.0,1.0,Male,"Asian/Asian American,Asian Indian",No,35-49,"$35,000 - 75,000",Urban,No,No,California,Yes,No,No,Yes,News apps or websites,Democrat,No,Yes,Undergraduate degree,No,Yes
190,9.852165785005121e-29,1.0,0.0,1.0,Female,"Black or African American,American Indian or Native American or Alaskan Native,White",No,35-49,"$35,000 - 75,000",Urban,No,No,Florida,No,No,No,Yes,News apps or websites,Other,Yes,Yes,"1 or more years of college credit, no degree",No,No
191,1.0,2.2480790574497135e-63,1.0,0.0,Female,Black or African American,No,25-34,"< $35,000",Urban,Yes,No,Washington,No,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,Yes,No,Some college credits,No,Yes
192,3.630728971845461e-200,1.0,0.0,1.0,Female,Black or African American,No,35-49,"$75,000 - 150,000",Suburban,Yes,No,Georgia,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Independent,No,No,Postgraduate degree,No,No
193,1.0,2.816479616670555e-65,1.0,0.0,Male,Black or African American,No,35-49,"$75,000 - 150,000",Urban,Yes,Yes,Texas,Yes,Yes,Yes,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Republican,Yes,Yes,Postgraduate degree,No,Yes
194,2.276192714292021e-31,1.0,0.0,1.0,Female,Black or African American,No,50-64,"$35,000 - 75,000",Suburban,Yes,No,Texas,Yes,No,Yes,Yes,TV (including cable),Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
195,1.0670780366629034e-08,0.9999999893292196,0.0,1.0,Male,Black or African American,No,25-34,"$35,000 - 75,000",Suburban,No,No,Ohio,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,No,No,High school or GED,No,Yes
196,6.164313377472119e-44,1.0,0.0,1.0,Female,Black or African American,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Alabama,Yes,No,No,Yes,"Social media (Instagram, Facebook, X (Twitter), TikTok)",Democrat,Yes,"NA (studying, retired, not in paid employment)","1 or more years of college credit, no degree",No,Yes
197,5.489634736881544e-137,1.0,0.0,1.0,Male,Asian/Asian American,No,50-64,"< $35,000",Urban,No,No,Mississippi,Yes,No,No,Yes,TV (including cable),Independent,No,Yes,High school or GED,No,No
198,1.0,2.969606601888019e-138,1.0,0.0,Female,Prefer not to answer,No,≥ 65,"$75,000 - 150,000",Suburban,No,No,Alabama,Yes,No,No,Yes,Other,Independent,No,"NA (studying, retired, not in paid employment)",Postgraduate degree,No,Yes
199,5.405816375395195e-106,1.0,0.0,1.0,Female,Black or African American,No,50-64,"< $35,000",Urban,Yes,Yes,New Jersey,Yes,No,No,Yes,TV (including cable),Democrat,No,"NA (studying, retired, not in paid employment)",Undergraduate degree,No,No
200,1.0,5.0710057295038805e-191,1.0,0.0,Male,Black or African American,No,35-49,"< $35,000",Urban,No,No,Louisiana,No,No,No,Yes,TV (including cable),Democrat,No,Yes,High school or GED,No,No
